date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,score_ag_norm,lgbm_score_norm,final_score,strategic_score,lgbm_component,is_top20
2026-04-03,Client,2026-03-29 10:08:00,Naver News,https://www.dailymedi.com/news/news_view.php?wr_id=934919,"中 안텐진코리아, 한국 진출 5년만에 ‘철수’ 수순","﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿[단독] 중국 항암제 개발사 안텐진(Antengene)이 한국법인 안텐진코리아가 국내에서 철수하는 것으로 파악됐다. 핵심 품목인 혈액암 치료제 ‘엑스포비오(성분명 셀리넥서)’ 국내 판권이 보령으로 넘어간 데 이어 내부 인력 정리와 조직 축소가 상당 부분 진행된 것으로 파악됐다.28일 데일리메디 취재 결과, 안텐진(대표 제이메이)이 한국법인 철수 절차에 착수했다. 직원들이 잇따라 퇴직하고 있는 가운데 지난주 한국지사 사무실도 정리했다.","﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿[단독] 중국 항암제 개발사 안텐진(Antengene)이 한국법인 안텐진코리아가 국내에서 철수하는 것으로 파악됐다. 핵심 품목인 혈액암 치료제 ‘엑스포비오(성분명 셀리넥서)’ 국내 판권이 보령으로 넘어간 데 이어 내부 인력 정리와 조직 축소가 상당 부분 진행된 것으로 파악됐다.28일 데일리메디 취재 결과, 안텐진(대표 제이메이)이 한국법인 철수 절차에 착수했다. 직원들이 잇따라 퇴직하고 있는 가운데 지난주 한국지사 사무실도 정리했다. 혈액암 치료제 엑스포비오 판권도 넘기는 등&n…",local,10,입센,,,0.8096853587023455,,1.0,0.8096853587023455,10.000678506549852,12.0,8.667797510916419,True
2026-04-03,Client,2026-04-03 11:55:00,Naver News,https://biz.chosun.com/science-chosun/bio/2026/04/03/LWVCZW62VFGZ7DOYUAI3XQK23I/?utm_source=naver&utm_medium=original&utm_campaign=biz,"“먹는 위고비가 더 잘 빠진다” 노보, 파운다요 FDA 승인 하루 만에 맞불","먹는 위고비가 더 잘 빠진다 노보, 파운다요 FDA 승인 하루 만에 맞불 위고비정 처방 증가세 주춤한 시점서 발표 직접 비교 임상 없는 가운데 인구보정ITC 분석 체중 감량·내약성서 파운다요 대비 우위 주장 환자 선호도 내세워 릴리 복용 편의성 도전 관건은 처방 데이터보험·유통 경쟁 예고.","먹는 위고비가 더 잘 빠진다 노보, 파운다요 FDA 승인 하루 만에 맞불 위고비정 처방 증가세 주춤한 시점서 발표 직접 비교 임상 없는 가운데 인구보정ITC 분석 체중 감량·내약성서 파운다요 대비 우위 주장 환자 선호도 내세워 릴리 복용 편의성 도전 관건은 처방 데이터보험·유통 경쟁 예고",local,10,용량,,,0.8020790943645321,,1.0,0.8020790943645321,9.968732196331036,12.0,8.614553660551724,False
2026-04-03,Distribution,2026-04-01 07:26:00,Naver News,https://www.digitaltoday.co.kr/news/articleView.html?idxno=651796,"블루엠텍, 정기주총서 정관 변경·감사위원 사외이사 선임 등 안건 가결","의약품 유통 플랫폼 기업 블루엠텍(439580)이 정기주주총회에서 재무제표 승인과 정관 일부 변경, 감사위원 선임, 이사 보수한도 승인 안건을 모두 가결했다고 31일 공시했다. 주주총회는 2026년 3월 31일 열렸고, 의결권 행사 기준일은 2025년 12월 31일이었다.안건별로는 제11기 별도재무제표·연결재무제표 및 이익잉여금처분계산서 승인(보통결의) 안건이 가결됐다. 정관 일부 변경(특별결의) 안건도 통과했다.감사위원회 위원이 되는 사외이사 선임(특별결의) 안건 역시 가결됐다.","[디지털투데이 윤선훈 에디터] 의약품 유통 플랫폼 기업 블루엠텍(439580)이 정기주주총회에서 재무제표 승인과 정관 일부 변경, 감사위원 선임, 이사 보수한도 승인 안건을 모두 가결했다고 31일 공시했다. 주주총회는 2026년 3월 31일 열렸고, 의결권 행사 기준일은 2025년 12월 31일이었다.안건별로는 제11기 별도재무제표·연결재무제표 및 이익잉여금처분계산서 승인(보통결의) 안건이 가결됐다. 정관 일부 변경(특별결의) 안건도 통과했다.감사위원회 위원이 되는 사외이사 선임(특별결의) 안건 역시 가결됐다. 공시상 비고에는 최대",local,10,블루엠텍,,,0.6832262575932849,,1.0,0.6832262575932849,9.869550281891797,13.0,7.782583803152994,False
2026-04-03,Client,2026-04-03 00:08:00,Naver News,https://www.joongang.co.kr/article/25417182,"[오상우의 내 몸 사용 교과서] 비만약 1조원 시대, 누구를 위한 혁신인가 | 중앙일보",증권가에 따르면 올해 국내 비만약 시장은 연 매출 1조원 시대를 열 전망이다. 비만약 시장의 기형적 성장 이면에는 거대 글로벌 제약사의 사회적 책임 부재라는 민낯이 숨어 있다. 비만약의 쏠림 현상이 심화하는 시장의 열기 속에서 소외된 환자들을 위한 우리 사회의 공적 역할은 어디에 있을까 글로벌 제약사의 자본 논리와 정부의 무관심이 맞물린 틈바구니에서 가장 취약한 고리에 있는 환자들의 건강권은 오늘도 뒷전으로 밀려나고 있다.,증권가에 따르면 올해 국내 비만약 시장은 연 매출 1조원 시대를 열 전망이다. 비만약 시장의 기형적 성장 이면에는 거대 글로벌 제약사의 사회적 책임 부재라는 민낯이 숨어 있다. 비만약의 쏠림 현상이 심화하는 시장의 열기 속에서 소외된 환자들을 위한 우리 사회의 공적 역할은 어디에 있을까 글로벌 제약사의 자본 논리와 정부의 무관심이 맞물린 틈바구니에서 가장 취약한 고리에 있는 환자들의 건강권은 오늘도 뒷전으로 밀려나고 있다.,local,10,마운자로,,,0.8395267912970032,,1.0,0.8395267912970032,9.726012523447412,11.0,8.876687539079022,False
2026-04-03,BD,2026-04-03 08:42:00,Naver News,http://www.medical-tribune.co.kr/news/articleView.html?idxno=213470,"""먹는 비만약 시대 열렸다"" 올포글리프론 美승인",경구형 GLP-1수용체 작용제(GLP-1RA) 올포글리프론(orforglipron)이 미식품의약국(FDA) 승인을 받았다.일라이 릴리는 4월 2일 비만 환자와 과체중이면서 체중 관련 건강 문제를 동반한 성인 환자를 대상으로 올포글리프론 승인을 받았다고 밝혔다.올포글리프론은 식사나 수분.,경구형 GLP-1수용체 작용제(GLP-1RA) 올포글리프론(orforglipron)이 미식품의약국(FDA) 승인을 받았다.일라이 릴리는 4월 2일 비만 환자와 과체중이면서 체중 관련 건강 문제를 동반한 성인 환자를 대상으로 올포글리프론 승인을 받았다고 밝혔다.올포글리프론은 식사나 수분,local,10,릴리,,,0.8357680116735579,,1.0,0.8357680116735579,9.710225649028942,11.0,8.850376081714904,True
2026-04-03,Client,2026-04-03 10:27:00,Naver News,https://www.mt.co.kr/thebio/2026/04/03/2026040310180481521,"""위고비 끊으면 요요 온다""… 비만 전문의가 말하는 '진짜 정답'은? - 머니투데이","""약 끊으면 도로 찌는 거 아닌가요?""  비만 치료를 고민하는 사람들이 가장 두려워하는 순간은 체중을 빼는 과정보다 뺀 이후다. 처방 과정에서 가장 많이 반복되는 질문이기도 하다. 과거 다이어트 경험이 많을수록, 요요에 대한 불안은 더 크다.","""약 끊으면 도로 찌는 거 아닌가요?""  비만 치료를 고민하는 사람들이 가장 두려워하는 순간은 체중을 빼는 과정보다 뺀 이후다. 처방 과정에서 가장 많이 반복되는 질문이기도 하다. 과거 다이어트 경험이 많을수록, 요요에 대한 불안은 더 크다.",local,10,위고비,,,0.835764542699868,,1.0,0.835764542699868,9.710211079339446,11.0,8.850351798899077,False
2026-04-03,BD,2026-04-03 08:26:00,Naver News,https://mdtoday.co.kr/news/view/1065588245862333,마운자로로 날고 경구제로 잇는다…한국릴리 매출 4000억원 돌파,"파운다요 FDA 승인…주사제에서 경구제로 경쟁 축 이동 한국릴리가 비만 치료제 ‘마운자로’ 흥행에 힘입어 연 매출 4000억원을 돌파한 데 이어, 경구용 비만치료제까지 확보하며 실적 반등 흐름을 본격화하고 있다. 금융감독원에 따르면 한국릴리의 지난해 매출은 4821억원으로 전년 대비 193.6% 증가했다. 영업이익 역시 2024년 103억원에서 지난해 371억원으로 259.2% 급증했다.","파운다요 FDA 승인…주사제에서 경구제로 경쟁 축 이동
▲ 마운자로 (사진=한국릴리 제공)
[mdtoday = 박성하 기자] 한국릴리가 비만 치료제 ‘마운자로’ 흥행에 힘입어 연 매출 4000억원을 돌파한 데 이어, 경구용 비만치료제까지 확보하며 실적 반등 흐름을 본격화하고 있다.
금융감독원에 따르면 한국릴리의 지난해 매출은 4821억원으로 전년 대비 193.6% 증가했다. 영업이익 역시 2024년 103억원에서 지난해 371억원으로 259.2% 급증했다.
그동안 한국릴리는 2000억원대 매출에 머물러 왔다. 2021년부터 2024년까지 매출은 2000억원을 밑도는 수준이었으며, 주요 수익원은 항암제 버제니오, 사이람자, SGLT-2 억제제 자디앙, 생물학적제제 탈츠 등에 집중돼 있었다. 블록버스터 신약 부재가 성장 정체의 주요 원인으로 지목돼 왔다.
그러나 이 같은 구조는 비만 치료제 마운자로 등장 이후 급격히 변화했다.
마운자로는 지난해 8월 국내 출시 이후 빠르게 시장에 안착했다. 시장조사기관 아이큐비아에 따르면 해당 제품은 지난해 3분기 284억원의 매출을 기록한 데 이어 4분기에는 1871억원으로 급증하며 단일 품목 기준 분기 매출 1000억원을 넘어섰다.
특히 같은 기간 경쟁 약물인 위고비를 앞서며 시장 내 존재감을 빠르게 확대했다. 글로벌 시장에서도 마운자로는 지난해 2분기 기준 매출이 위고비를 넘어서는 등 비만 치료제 주도권 경쟁에서 전환점을 만들었다는 평가가 나온다. 업계에서는 이를 계기로 릴리가 ‘1조 클럽’에 본격 진입했다는 분석도 나온다.
마운자로는 GLP-1(글루카곤 유사 펩타이드-1)과 GIP(포도당 의존성 인슐린분비 촉진 폴리펩타이드) 수용체를 동시에 활성화하는 이중 작용제다. 인슐린 분비를 촉진하고 글루카곤 분비를 억제하는 동시에 위 배출 속도를 늦춰 식욕을 감소시키는 방식으로 혈당 조절과 체중 감소 효과를 동시에 나타낸다.
이와 함께 릴리는 후속 파이프라인 성과에도 박차를 가하고 있다.
1일 미국 식품의약국(FDA)은 일라이릴리의 경구용 GLP-1 계열 비만치료제 ‘파운다요(Foundayo·성분명 오포글리프론)’를 허가했다. FDA는 이번 승인이 커미셔너 국가우선바우처(CNPV) 프로그램에 따른 다섯 번째 승인 사례이며, 허가신청서 제출 후 50일 만에 이뤄진 신속 심사 결과라고 설명했다.
릴리에 따르면 파운다요는 음식이나 물 섭취 제한 없이 하루 중 언제든 복용할 수 있는 유일한 체중 감량용 GLP-1 알약이다.
이에 따라 비만치료제 시장은 주사제 중심 경쟁에서 경구제 확장 경쟁으로 무게중심이 이동할 가능성이 커졌다.
특히 마운자로로 주사제 시장에서 존재감을 키운 릴리가 경구 제형까지 허가를 확보하면서, 비만·대사질환 포트폴리오 전반에서 영향력을 한층 확대하게 됐다는 평가가 나온다.
메디컬투데이 박성하 기자(applek99@mdtoday.co.kr)
[저작권자ⓒ 메디컬투데이. 무단전재-재배포 금지]
#비만치료제
#마운자로
#위고비
#오포글리프론
#일라이 릴리",local,10,생물학적제제,,,0.8334941151386507,,1.0,0.8334941151386507,9.700675283582335,11.0,8.834458805970556,False
2026-04-03,Client,2026-04-03 10:16:00,Naver News,https://www.insight.co.kr/news/548697,"트럼프, 의약품 100% 관세 발표... 한국은 15%",도널드 트럼프 미국 대통령이 수입 의약품과 원료에 대해 100% 추가 관세를 부과하는 행정명령에 서명했다. 다만 한국 등 무역 협정국과 정부 협상을 마친 대형 제약사는 적용 대상에서 제외됐다.,도널드 트럼프 미국 대통령이 수입 의약품과 원료에 대해 100% 추가 관세를 부과하는 행정명령에 서명했다. 다만 한국 등 무역 협정국과 정부 협상을 마친 대형 제약사는 적용 대상에서 제외됐다.,local,10,화이자,,,0.8329330068733485,,1.0,0.8329330068733485,9.698318628868064,11.0,8.83053104811344,True
2026-04-03,Client,2026-04-02 16:22:00,Naver News,https://www.joongboo.com/news/articleView.html?idxno=363721669,설 선물로 불티났던 ‘먹는 알부민’…알고보니 의약품 아닌 과대광고 - 중부일보,“자주 피곤함을 느끼는 분들은 꼭 챙겨드세요.”2일 오전 방문한 안산의 한 약국. 계산대 바로 앞에는 영양제 형태의 ‘먹는 알부민’이 ‘영양 보충·활력 충전’ 등의 효과가 강조된 채 진열돼 있었다.,“자주 피곤함을 느끼는 분들은 꼭 챙겨드세요.”2일 오전 방문한 안산의 한 약국. 계산대 바로 앞에는 영양제 형태의 ‘먹는 알부민’이 ‘영양 보충·활력 충전’ 등의 효과가 강조된 채 진열돼 있었다.,local,10,바이오젠,,,0.8211410932573817,,1.0,0.8211410932573817,9.648792591681001,11.0,8.74798765280167,True
2026-04-03,Client,2026-04-03 08:52:00,Naver News,https://www.pharmnews.com/news/articleView.html?idxno=302586,트럼프 수입 특허 의약품 100% 관세 확정…약가 인하·생산 이전 압박 - 팜뉴스,"도널드 트럼프 미국 행정부가 2일(현지 시간), 수입산 특허 의약품과 관련 원료에 대해 100% 관세를 부과하는 정책을 최종 확정했다.","[팜뉴스=우정민 기자] 도널드 트럼프 미국 행정부가 2일(현지 시간), 수입산 특허 의약품과 관련 원료에 대해 100% 관세를 부과하는 정책을 최종 확정했다. 시",local,10,화이자,,,0.8172928011126179,,1.0,0.8172928011126179,9.632629764672995,11.0,8.721049607788325,True
2026-04-03,Client,2026-04-03 10:50:00,Naver News,https://www.ebn.co.kr/news/articleView.html?idxno=1704361,"'100% 관세' 폭탄 비켜갔지만…K바이오, 안도·긴장 교차 - 이비엔(EBN)뉴스센터",도널드 트럼프 미국 행정부가 수입 의약품에 최대 100% 관세를 부과하겠다고 나서면서 글로벌 제약 산업이 거대한 구조 재편 압박에 직면했다. 다만 우리나라를 포함.,도널드 트럼프 미국 행정부가 수입 의약품에 최대 100% 관세를 부과하겠다고 나서면서 글로벌 제약 산업이 거대한 구조 재편 압박에 직면했다. 다만 우리나라를 포함,local,10,화이자,,,0.8132640298332664,,1.0,0.8132640298332664,9.615708925299717,11.0,8.692848208832864,True
2026-04-03,Client,2026-04-03 06:02:00,Naver News,https://new.dailypharm.com/user/news/337129?REFERER=NP,"[데일리팜]노보노디스크, 작년 국내 실적 신기록…'위고비' 고공 행진","노보노디스크가 비만 치료제 위고비를 앞세워 국내 매출 신기록을 갈아치웠다. 기존 당뇨병·혈우병 중심 사업 구조에서 비만 치료제가 핵심 성장축으로 부상하면서, 실적 구조 변화가 본격화되는 흐름이다. 3일 금융감독원에 따르면 노보노디스크의 매출은 2024년 3085억원에서 지난해 6136억원으로 85.6% 증가했다. 같은 기간 영업이익은 137억원에서 242억원으로 77.1% 늘었다.","노보노디스크가 비만 치료제 위고비를 앞세워 국내 매출 신기록을 갈아치웠다. 기존 당뇨병·혈우병 중심 사업 구조에서 비만 치료제가 핵심 성장축으로 부상하면서, 실적 구조 변화가 본격화되는 흐름이다. 3일 금융감독원에 따르면 노보노디스크의 매출은 2024년 3085억원에서 지난해 6136억원으로 85.6% 증가했다. 같은 기간 영업이익은 137억원에서 242억원으로 77.1% 늘었다. 노보노…",local,10,노보노디스크,,,0.8087020261815853,,1.0,0.8087020261815853,9.596548509962659,11.0,8.660914183271096,False
2026-04-03,Client,2026-04-02 12:52:00,Naver News,https://www.m-i.kr/news/articleView.html?idxno=1360996,"트럼프, ‘약값 미협상’ 제약사에 관세 부과 추진","매일일보 = 이용 기자 | 도널드 트럼프 행정부가 미국 내 ‘저가 보장 계약’을 체결하지 않은 제약사들을 대상으로 이르면 3일 관세 부과 방안을 발표할 예정이란 보도가 나왔다.2일 블룸버그 통신에 따르면, 트럼프 행정부와 약값 인하에 대한 합의를 하지 않았던 기업들이 관세 부과 대상에 속한다.앞서 지난해 트럼프 대통령은 17개 글로벌 제약사에게 의약품 가격 협상을 진행하기 위한 서한을 보낸 바 있다. 수요가 높은 인기 의약품을 최혜국 수준으로 가격을 인하하란게 골자다.트럼프 행정부는 출범 초부터 수입 브랜드 의약품과 특허 의약품에.","매일일보 = 이용 기자 | 도널드 트럼프 행정부가 미국 내 ‘저가 보장 계약’을 체결하지 않은 제약사들을 대상으로 이르면 3일 관세 부과 방안을 발표할 예정이란 보도가 나왔다.2일 블룸버그 통신에 따르면, 트럼프 행정부와 약값 인하에 대한 합의를 하지 않았던 기업들이 관세 부과 대상에 속한다.앞서 지난해 트럼프 대통령은 17개 글로벌 제약사에게 의약품 가격 협상을 진행하기 위한 서한을 보낸 바 있다. 수요가 높은 인기 의약품을 최혜국 수준으로 가격을 인하하란게 골자다.트럼프 행정부는 출범 초부터 수입 브랜드 의약품과 특허 의약품에",local,10,머크,,,0.8368924619491672,,1.0,0.8368924619491672,9.314948340186502,10.0,8.858247233644171,False
2026-04-03,Client,2026-04-02 10:36:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=12&nid=325533,"[약업신문]‘엡킨리’, 재발·불응성 DLBCL 3차 치료 급여 적용",엡킨리 제품 이미지. © 한국애브비한국애브비(대표 강소영)는 이중특이항체 ‘엡킨리(엡코리타맙)’가 건강보험심사평가원 고시에 따라 4월 1일부터 재발성 또는 불응성 미만성 거대 B세포 림프종(DLBCL)의 3차 이...,엡킨리 제품 이미지. © 한국애브비한국애브비(대표 강소영)는 이중특이항체 ‘엡킨리(엡코리타맙)’가 건강보험심사평가원 고시에 따라 4월 1일부터 재발성 또는 불응성 미만성 거대 B세포 림프종(DLBCL)의 3차 이...,local,10,애브비,,,0.8358344622652344,,1.0,0.8358344622652344,9.310504741513984,10.0,8.850841235856642,False
